 time            v(uio_in_0)     v(analog_0)     v(analog_1)     v(analog_2)    
 2.45598290e-04  1.50000000e+00  7.59996176e-01  3.38288448e-01  2.76838761e-06 
 2.46598290e-04  1.50000000e+00  7.59997716e-01  3.38274578e-01  2.76838761e-06 
 2.47598290e-04  1.50000000e+00  7.59998861e-01  3.38264252e-01  2.76838761e-06 
 2.48598290e-04  1.50000000e+00  7.59999612e-01  3.38257466e-01  2.76838761e-06 
 2.49598290e-04  1.50000000e+00  7.59999968e-01  3.38254222e-01  2.76838761e-06 
 2.50598290e-04  1.50000000e+00  7.59999929e-01  3.38254518e-01  2.76838761e-06 
 2.51598290e-04  1.50000000e+00  7.59999496e-01  3.38258356e-01  2.76838761e-06 
 2.52598290e-04  1.50000000e+00  7.59998667e-01  3.38265734e-01  2.76838761e-06 
 2.53598290e-04  1.50000000e+00  7.59997444e-01  3.38276653e-01  2.76838761e-06 
 2.54598290e-04  1.50000000e+00  7.59995827e-01  3.38291116e-01  2.76838761e-06 
 2.55598290e-04  1.50000000e+00  7.59993814e-01  3.38309122e-01  2.76838761e-06 
 2.56598290e-04  1.50000000e+00  7.59991407e-01  3.38330674e-01  2.76838761e-06 
 2.57598290e-04  1.50000000e+00  7.59988606e-01  3.38355772e-01  2.76838761e-06 
 2.58598290e-04  1.50000000e+00  7.59985410e-01  3.38384420e-01  2.76838761e-06 
 2.59598290e-04  1.50000000e+00  7.59981820e-01  3.38416620e-01  2.76838761e-06 
 2.60598290e-04  1.50000000e+00  7.59977836e-01  3.38452375e-01  2.76838761e-06 
 2.61598290e-04  1.50000000e+00  7.59973458e-01  3.38491687e-01  2.76838761e-06 
 2.62598290e-04  1.50000000e+00  7.59968687e-01  3.38534560e-01  2.76838761e-06 
 2.63598290e-04  1.50000000e+00  7.59963522e-01  3.38580998e-01  2.76838761e-06 
 2.64598290e-04  1.50000000e+00  7.59957963e-01  3.38631004e-01  2.76838761e-06 
 2.65598290e-04  1.50000000e+00  7.59952012e-01  3.38684584e-01  2.76838761e-06 
 2.66598290e-04  1.50000000e+00  7.59945667e-01  3.38741741e-01  2.76838761e-06 
 2.67598290e-04  1.50000000e+00  7.59938930e-01  3.38802480e-01  2.76838761e-06 
 2.68598290e-04  1.50000000e+00  7.59931800e-01  3.38866808e-01  2.76838761e-06 
 2.69598290e-04  1.50000000e+00  7.59924279e-01  3.38934729e-01  2.76838761e-06 
 2.70598290e-04  1.50000000e+00  7.59916365e-01  3.39006249e-01  2.76838761e-06 
 2.71598290e-04  1.50000000e+00  7.59908061e-01  3.39081375e-01  2.76838761e-06 
 2.72598290e-04  1.50000000e+00  7.59899365e-01  3.39160112e-01  2.76838761e-06 
 2.73598290e-04  1.50000000e+00  7.59890278e-01  3.39242469e-01  2.76838761e-06 
 2.74598290e-04  1.50000000e+00  7.59880800e-01  3.39328452e-01  2.76838761e-06 
 2.75598290e-04  1.50000000e+00  7.59870933e-01  3.39418069e-01  2.76838761e-06 
 2.76598290e-04  1.50000000e+00  7.59860676e-01  3.39511327e-01  2.76838761e-06 
 2.77598290e-04  1.50000000e+00  7.59850030e-01  3.39608235e-01  2.76838761e-06 
 2.78598290e-04  1.50000000e+00  7.59838994e-01  3.39708801e-01  2.76838761e-06 
 2.79598290e-04  1.50000000e+00  7.59827571e-01  3.39813034e-01  2.76838761e-06 
 2.80598290e-04  1.50000000e+00  7.59815759e-01  3.39920944e-01  2.76838761e-06 
 2.81598290e-04  1.50000000e+00  7.59803560e-01  3.40032540e-01  2.76838761e-06 
 2.82598290e-04  1.50000000e+00  7.59790974e-01  3.40147832e-01  2.76838761e-06 
 2.83598290e-04  1.50000000e+00  7.59778001e-01  3.40266830e-01  2.76838761e-06 
 2.84598290e-04  1.50000000e+00  7.59764643e-01  3.40389545e-01  2.76838761e-06 
 2.85598290e-04  1.50000000e+00  7.59750898e-01  3.40515988e-01  2.76838761e-06 
 2.86598290e-04  1.50000000e+00  7.59736769e-01  3.40646170e-01  2.76838761e-06 
 2.87598290e-04  1.50000000e+00  7.59722256e-01  3.40780104e-01  2.76838761e-06 
 2.88598290e-04  1.50000000e+00  7.59707358e-01  3.40917800e-01  2.76838761e-06 
 2.89598290e-04  1.50000000e+00  7.59692078e-01  3.41059273e-01  2.76838761e-06 
 2.90598290e-04  1.50000000e+00  7.59676415e-01  3.41204534e-01  2.76838761e-06 
 2.91598290e-04  1.50000000e+00  7.59660369e-01  3.41353597e-01  2.76838761e-06 
 2.92598290e-04  1.50000000e+00  7.59643943e-01  3.41506476e-01  2.76838761e-06 
 2.93598290e-04  1.50000000e+00  7.59627135e-01  3.41663184e-01  2.76838761e-06 
 2.94598290e-04  1.50000000e+00  7.59609948e-01  3.41823737e-01  2.76838761e-06 
 2.95598290e-04  1.50000000e+00  7.59592381e-01  3.41988148e-01  2.76838761e-06 
 2.96598290e-04  1.50000000e+00  7.59574436e-01  3.42156435e-01  2.76838761e-06 
 2.97598290e-04  1.50000000e+00  7.59556112e-01  3.42328611e-01  2.76838761e-06 
 2.98598290e-04  1.50000000e+00  7.59537412e-01  3.42504694e-01  2.76838761e-06 
 2.99598290e-04  1.50000000e+00  7.59518335e-01  3.42684699e-01  2.76838761e-06 
 3.00598290e-04  1.50000000e+00  7.59498882e-01  3.42868645e-01  2.76838761e-06 
 3.01598290e-04  1.50000000e+00  7.59479054e-01  3.43056548e-01  2.76838761e-06 
 3.02598290e-04  1.50000000e+00  7.59458851e-01  3.43248426e-01  2.76838761e-06 
 3.03598290e-04  1.50000000e+00  7.59438276e-01  3.43444298e-01  2.76838761e-06 
 3.04598290e-04  1.50000000e+00  7.59417328e-01  3.43644182e-01  2.76838761e-06 
 3.05598290e-04  1.50000000e+00  7.59396008e-01  3.43848099e-01  2.76838761e-06 
 3.06598290e-04  1.50000000e+00  7.59374317e-01  3.44056067e-01  2.76838761e-06 
 3.07598290e-04  1.50000000e+00  7.59352256e-01  3.44268106e-01  2.76838761e-06 
 3.08598290e-04  1.50000000e+00  7.59329825e-01  3.44484239e-01  2.76838761e-06 
 3.09598290e-04  1.50000000e+00  7.59307027e-01  3.44704485e-01  2.76838761e-06 
 3.10598290e-04  1.50000000e+00  7.59283861e-01  3.44928867e-01  2.76838761e-06 
 3.11598290e-04  1.50000000e+00  7.59260328e-01  3.45157407e-01  2.76838761e-06 
 3.12598290e-04  1.50000000e+00  7.59236430e-01  3.45390128e-01  2.76838761e-06 
 3.13598290e-04  1.50000000e+00  7.59212167e-01  3.45627053e-01  2.76838761e-06 
 3.14598290e-04  1.50000000e+00  7.59187541e-01  3.45868206e-01  2.76838761e-06 
 3.15598290e-04  1.50000000e+00  7.59162552e-01  3.46113612e-01  2.76838761e-06 
 3.16598290e-04  1.50000000e+00  7.59137201e-01  3.46363295e-01  2.76838761e-06 
 3.17598290e-04  1.50000000e+00  7.59111490e-01  3.46617280e-01  2.76838761e-06 
 3.18598290e-04  1.50000000e+00  7.59085418e-01  3.46875595e-01  2.76838761e-06 
 3.19598290e-04  1.50000000e+00  7.59058988e-01  3.47138266e-01  2.76838761e-06 
 3.20598290e-04  1.50000000e+00  7.59032201e-01  3.47405320e-01  2.76838761e-06 
 3.21598290e-04  1.50000000e+00  7.59005057e-01  3.47676785e-01  2.76838761e-06 
 3.22598290e-04  1.50000000e+00  7.58977557e-01  3.47952690e-01  2.76838761e-06 
 3.23598290e-04  1.50000000e+00  7.58949703e-01  3.48233064e-01  2.76838761e-06 
 3.24598290e-04  1.50000000e+00  7.58921496e-01  3.48517936e-01  2.76838761e-06 
 3.25598290e-04  1.50000000e+00  7.58892936e-01  3.48807338e-01  2.76838761e-06 
 3.26598290e-04  1.50000000e+00  7.58864025e-01  3.49101299e-01  2.76838761e-06 
 3.27598290e-04  1.50000000e+00  7.58834765e-01  3.49399853e-01  2.76838761e-06 
 3.28598290e-04  1.50000000e+00  7.58805155e-01  3.49703032e-01  2.76838761e-06 
 3.29598290e-04  1.50000000e+00  7.58775198e-01  3.50010868e-01  2.76838761e-06 
 3.30598290e-04  1.50000000e+00  7.58744895e-01  3.50323397e-01  2.76838761e-06 
 3.31598290e-04  1.50000000e+00  7.58714246e-01  3.50640651e-01  2.76838761e-06 
 3.32598290e-04  1.50000000e+00  7.58683254e-01  3.50962668e-01  2.76838761e-06 
 3.33598290e-04  1.50000000e+00  7.58651918e-01  3.51289482e-01  2.76838761e-06 
 3.34598290e-04  1.50000000e+00  7.58620241e-01  3.51621131e-01  2.76838761e-06 
 3.35598290e-04  1.50000000e+00  7.58588224e-01  3.51957653e-01  2.76838761e-06 
 3.36598290e-04  1.50000000e+00  7.58555867e-01  3.52299086e-01  2.76838761e-06 
 3.37598290e-04  1.50000000e+00  7.58523173e-01  3.52645469e-01  2.76838761e-06 
 3.38598290e-04  1.50000000e+00  7.58490143e-01  3.52996843e-01  2.76838761e-06 
 3.39598290e-04  1.50000000e+00  7.58456777e-01  3.53353248e-01  2.76838761e-06 
 3.40598290e-04  1.50000000e+00  7.58423077e-01  3.53714727e-01  2.76838761e-06 
 3.41598290e-04  1.50000000e+00  7.58389045e-01  3.54081322e-01  2.76838761e-06 
 3.42598290e-04  1.50000000e+00  7.58354681e-01  3.54453076e-01  2.76838761e-06 
 3.43598290e-04  1.50000000e+00  7.58319988e-01  3.54830035e-01  2.76838761e-06 
 3.44598290e-04  1.50000000e+00  7.58284966e-01  3.55212243e-01  2.76838761e-06 
 3.45598290e-04  1.50000000e+00  7.58249618e-01  3.55599748e-01  2.76838761e-06 
 3.46598290e-04  1.50000000e+00  7.58213943e-01  3.55992595e-01  2.76838761e-06 
 3.47598290e-04  1.50000000e+00  7.58177945e-01  3.56390835e-01  2.76838761e-06 
 3.48598290e-04  1.50000000e+00  7.58141623e-01  3.56794515e-01  2.76838761e-06 
 3.49598290e-04  1.50000000e+00  7.58104980e-01  3.57203687e-01  2.76838761e-06 
 3.50598290e-04  1.50000000e+00  7.58068017e-01  3.57618402e-01  2.76838761e-06 
 3.51598290e-04  1.50000000e+00  7.58030736e-01  3.58038712e-01  2.76838761e-06 
 3.52598290e-04  1.50000000e+00  7.57993137e-01  3.58464671e-01  2.76838761e-06 
 3.53598290e-04  1.50000000e+00  7.57955223e-01  3.58896333e-01  2.76838761e-06 
 3.54598290e-04  1.50000000e+00  7.57916995e-01  3.59333754e-01  2.76838761e-06 
 3.55598290e-04  1.50000000e+00  7.57878454e-01  3.59776992e-01  2.76838761e-06 
 3.56598290e-04  1.50000000e+00  7.57839602e-01  3.60226103e-01  2.76838761e-06 
 3.57598290e-04  1.50000000e+00  7.57800441e-01  3.60681148e-01  2.76838761e-06 
 3.58598290e-04  1.50000000e+00  7.57760972e-01  3.61142186e-01  2.76838761e-06 
 3.59598290e-04  1.50000000e+00  7.57721197e-01  3.61609280e-01  2.76838761e-06 
 3.60598290e-04  1.50000000e+00  7.57681116e-01  3.62082493e-01  2.76838761e-06 
 3.61598290e-04  1.50000000e+00  7.57640733e-01  3.62561887e-01  2.76838761e-06 
 3.62598290e-04  1.50000000e+00  7.57600047e-01  3.63047530e-01  2.76838761e-06 
 3.63598290e-04  1.50000000e+00  7.57559062e-01  3.63539488e-01  2.76838761e-06 
 3.64598290e-04  1.50000000e+00  7.57517778e-01  3.64037828e-01  2.76838761e-06 
 3.65598290e-04  1.50000000e+00  7.57476198e-01  3.64542621e-01  2.76838761e-06 
 3.66598290e-04  1.50000000e+00  7.57434322e-01  3.65053937e-01  2.76838761e-06 
 3.67598290e-04  1.50000000e+00  7.57392153e-01  3.65571849e-01  2.76838761e-06 
 3.68598290e-04  1.50000000e+00  7.57349692e-01  3.66096431e-01  2.76838761e-06 
 3.69598290e-04  1.50000000e+00  7.57306941e-01  3.66627757e-01  2.76838761e-06 
 3.70598290e-04  1.50000000e+00  7.57263902e-01  3.67165904e-01  2.76838761e-06 
 3.71598290e-04  1.50000000e+00  7.57220575e-01  3.67710951e-01  2.76838761e-06 
 3.72598290e-04  1.50000000e+00  7.57176964e-01  3.68262978e-01  2.76838761e-06 
 3.73598290e-04  1.50000000e+00  7.57133069e-01  3.68822065e-01  2.76838761e-06 
 3.74598290e-04  1.50000000e+00  7.57088893e-01  3.69388296e-01  2.76838761e-06 
 3.75598290e-04  1.50000000e+00  7.57044437e-01  3.69961755e-01  2.76838761e-06 
 3.76598290e-04  1.50000000e+00  7.56999702e-01  3.70542529e-01  2.76838761e-06 
 3.77598290e-04  1.50000000e+00  7.56954692e-01  3.71130705e-01  2.76838761e-06 
 3.78598290e-04  1.50000000e+00  7.56909406e-01  3.71726372e-01  2.76838761e-06 
 3.79598290e-04  1.50000000e+00  7.56863849e-01  3.72329623e-01  2.76838761e-06 
 3.80598290e-04  1.50000000e+00  7.56818020e-01  3.72940549e-01  2.76838761e-06 
 3.81598290e-04  1.50000000e+00  7.56771922e-01  3.73559247e-01  2.76838761e-06 
 3.82598290e-04  1.50000000e+00  7.56725556e-01  3.74185811e-01  2.76838761e-06 
 3.83598290e-04  1.50000000e+00  7.56678925e-01  3.74820342e-01  2.76838761e-06 
 3.84598290e-04  1.50000000e+00  7.56632031e-01  3.75462938e-01  2.76838761e-06 
 3.85598290e-04  1.50000000e+00  7.56584874e-01  3.76113702e-01  2.76838761e-06 
 3.86598290e-04  1.50000000e+00  7.56537458e-01  3.76772737e-01  2.76838761e-06 
 3.87598290e-04  1.50000000e+00  7.56489783e-01  3.77440150e-01  2.76838761e-06 
 3.88598290e-04  1.50000000e+00  7.56441852e-01  3.78116048e-01  2.76838761e-06 
 3.89598290e-04  1.50000000e+00  7.56393667e-01  3.78800541e-01  2.76838761e-06 
 3.90598290e-04  1.50000000e+00  7.56345230e-01  3.79493740e-01  2.76838761e-06 
 3.91598290e-04  1.50000000e+00  7.56296542e-01  3.80195759e-01  2.76838761e-06 
 3.92598290e-04  1.50000000e+00  7.56247606e-01  3.80906712e-01  2.76838761e-06 
 3.93598290e-04  1.50000000e+00  7.56198422e-01  3.81626719e-01  2.76838761e-06 
 3.94598290e-04  1.50000000e+00  7.56148995e-01  3.82355897e-01  2.76838761e-06 
 3.95598290e-04  1.50000000e+00  7.56099324e-01  3.83094369e-01  2.76838761e-06 
 3.96598290e-04  1.50000000e+00  7.56049413e-01  3.83842257e-01  2.76838761e-06 
 3.97598290e-04  1.50000000e+00  7.55999262e-01  3.84599687e-01  2.76838761e-06 
 3.98598290e-04  1.50000000e+00  7.55948875e-01  3.85366787e-01  2.76838761e-06 
 3.99598290e-04  1.50000000e+00  7.55898254e-01  3.86143686e-01  2.76838761e-06 
 4.00598290e-04  1.50000000e+00  7.55847399e-01  3.86930516e-01  2.76838761e-06 
 4.01598290e-04  1.50000000e+00  7.55796313e-01  3.87727409e-01  2.76838761e-06 
 4.02598290e-04  1.50000000e+00  7.55744999e-01  3.88534500e-01  2.76838761e-06 
 4.03598290e-04  1.50000000e+00  7.55693458e-01  3.89351929e-01  2.76838761e-06 
 4.04598290e-04  1.50000000e+00  7.55641692e-01  3.90179833e-01  2.76838761e-06 
 4.05598290e-04  1.50000000e+00  7.55589703e-01  3.91018353e-01  2.76838761e-06 
 4.06598290e-04  1.50000000e+00  7.55537493e-01  3.91867634e-01  2.76838761e-06 
 4.07598290e-04  1.50000000e+00  7.55485065e-01  3.92727819e-01  2.76838761e-06 
 4.08598290e-04  1.50000000e+00  7.55432421e-01  3.93599055e-01  2.76838761e-06 
 4.09598290e-04  1.50000000e+00  7.55379562e-01  3.94481492e-01  2.76838761e-06 
 4.10598290e-04  1.50000000e+00  7.55326490e-01  3.95375279e-01  2.76838761e-06 
 4.11598290e-04  1.50000000e+00  7.55273209e-01  3.96280568e-01  2.76838761e-06 
 4.12598290e-04  1.50000000e+00  7.55219719e-01  3.97197512e-01  2.76838761e-06 
 4.13598290e-04  1.50000000e+00  7.55166023e-01  3.98126268e-01  2.76838761e-06 
 4.14598290e-04  1.50000000e+00  7.55112123e-01  3.99066991e-01  2.76838761e-06 
 4.15598290e-04  1.50000000e+00  7.55058022e-01  4.00019840e-01  2.76838761e-06 
 4.16598290e-04  1.50000000e+00  7.55003720e-01  4.00984973e-01  2.76838761e-06 
 4.17598290e-04  1.50000000e+00  7.54949221e-01  4.01962552e-01  2.76838761e-06 
 4.18598290e-04  1.50000000e+00  7.54894527e-01  4.02952738e-01  2.76838761e-06 
 4.19598290e-04  1.50000000e+00  7.54839640e-01  4.03955695e-01  2.76838761e-06 
 4.20598290e-04  1.50000000e+00  7.54784561e-01  4.04971585e-01  2.76838761e-06 
 4.21598290e-04  1.50000000e+00  7.54729293e-01  4.06000574e-01  2.76838761e-06 
 4.22598290e-04  1.50000000e+00  7.54673839e-01  4.07042826e-01  2.76838761e-06 
 4.23598290e-04  1.50000000e+00  7.54618201e-01  4.08098508e-01  2.76838761e-06 
 4.24598290e-04  1.50000000e+00  7.54562380e-01  4.09167785e-01  2.76838761e-06 
 4.25598290e-04  1.50000000e+00  7.54506379e-01  4.10250823e-01  2.76838761e-06 
 4.26598290e-04  1.50000000e+00  7.54450200e-01  4.11347791e-01  2.76838761e-06 
 4.27598290e-04  1.50000000e+00  7.54393845e-01  4.12458853e-01  2.76838761e-06 
 4.28598290e-04  1.50000000e+00  7.54337317e-01  4.13584176e-01  2.76838761e-06 
 4.29598290e-04  1.50000000e+00  7.54280617e-01  4.14723925e-01  2.76838761e-06 
 4.30598290e-04  1.50000000e+00  7.54223749e-01  4.15878266e-01  2.76838761e-06 
 4.31598290e-04  1.50000000e+00  7.54166714e-01  4.17047363e-01  2.76838761e-06 
 4.32598290e-04  1.50000000e+00  7.54109514e-01  4.18231378e-01  2.76838761e-06 
 4.33598290e-04  1.50000000e+00  7.54052152e-01  4.19430474e-01  2.76838761e-06 
 4.34598290e-04  1.50000000e+00  7.53994631e-01  4.20644810e-01  2.76838761e-06 
 4.35598290e-04  1.50000000e+00  7.53936951e-01  4.21874546e-01  2.76838761e-06 
 4.36598290e-04  1.50000000e+00  7.53879116e-01  4.23119837e-01  2.76838761e-06 
 4.37598290e-04  1.50000000e+00  7.53821128e-01  4.24380839e-01  2.76838761e-06 
 4.38598290e-04  1.50000000e+00  7.53762989e-01  4.25657702e-01  2.76838761e-06 
 4.39598290e-04  1.50000000e+00  7.53704701e-01  4.26950576e-01  2.76838761e-06 
 4.40598290e-04  1.50000000e+00  7.53646268e-01  4.28259606e-01  2.76838761e-06 
 4.41598290e-04  1.50000000e+00  7.53587690e-01  4.29584935e-01  2.76838761e-06 
 4.42598290e-04  1.50000000e+00  7.53528971e-01  4.30926703e-01  2.76838761e-06 
 4.43598290e-04  1.50000000e+00  7.53470112e-01  4.32285044e-01  2.76838761e-06 
 4.44598290e-04  1.50000000e+00  7.53411116e-01  4.33660090e-01  2.76838761e-06 
 4.45598290e-04  1.50000000e+00  7.53351986e-01  4.35051967e-01  2.76838761e-06 
 4.46598290e-04  1.50000000e+00  7.53292723e-01  4.36460798e-01  2.76838761e-06 
 4.47598290e-04  1.50000000e+00  7.53233331e-01  4.37886699e-01  2.76838761e-06 
 4.48598290e-04  1.50000000e+00  7.53173810e-01  4.39329783e-01  2.76838761e-06 
 4.49598290e-04  1.50000000e+00  7.53114165e-01  4.40790156e-01  2.76838761e-06 
 4.50598290e-04  1.50000000e+00  7.53054396e-01  4.42267918e-01  2.76838761e-06 
 4.51598290e-04  1.50000000e+00  7.52994507e-01  4.43763166e-01  2.76838761e-06 
 4.52598290e-04  1.50000000e+00  7.52934500e-01  4.45275986e-01  2.76838761e-06 
 4.53598290e-04  1.50000000e+00  7.52874377e-01  4.46806462e-01  2.76838761e-06 
 4.54598290e-04  1.50000000e+00  7.52814140e-01  4.48354668e-01  2.76838761e-06 
 4.55598290e-04  1.50000000e+00  7.52753792e-01  4.49920674e-01  2.76838761e-06 
 4.56598290e-04  1.50000000e+00  7.52693336e-01  4.51504541e-01  2.76838761e-06 
 4.57598290e-04  1.50000000e+00  7.52632773e-01  4.53106322e-01  2.76838761e-06 
 4.58598290e-04  1.50000000e+00  7.52572106e-01  4.54726066e-01  2.76838761e-06 
 4.59598290e-04  1.50000000e+00  7.52511338e-01  4.56363811e-01  2.76838761e-06 
 4.60598290e-04  1.50000000e+00  7.52450471e-01  4.58019589e-01  2.76838761e-06 
 4.61598290e-04  1.50000000e+00  7.52389507e-01  4.59693423e-01  2.76838761e-06 
 4.62598290e-04  1.50000000e+00  7.52328448e-01  4.61385328e-01  2.76838761e-06 
 4.63598290e-04  1.50000000e+00  7.52267298e-01  4.63095313e-01  2.76838761e-06 
 4.64598290e-04  1.50000000e+00  7.52206058e-01  4.64823377e-01  2.76838761e-06 
 4.65598290e-04  1.50000000e+00  7.52144731e-01  4.66569511e-01  2.76838761e-06 
 4.66598290e-04  1.50000000e+00  7.52083319e-01  4.68333699e-01  2.76838761e-06 
 4.67598290e-04  1.50000000e+00  7.52021825e-01  4.70115914e-01  2.76838761e-06 
 4.68598290e-04  1.50000000e+00  7.51960251e-01  4.71916125e-01  2.76838761e-06 
 4.69598290e-04  1.50000000e+00  7.51898600e-01  4.73734288e-01  2.76838761e-06 
 4.70598290e-04  1.50000000e+00  7.51836874e-01  4.75570356e-01  2.76838761e-06 
 4.71598290e-04  1.50000000e+00  7.51775076e-01  4.77424269e-01  2.76838761e-06 
 4.72598290e-04  1.50000000e+00  7.51713207e-01  4.79295962e-01  2.76838761e-06 
 4.73598290e-04  1.50000000e+00  7.51651271e-01  4.81185361e-01  2.76838761e-06 
 4.74598290e-04  1.50000000e+00  7.51589269e-01  4.83092385e-01  2.76838761e-06 
 4.75598290e-04  1.50000000e+00  7.51527205e-01  4.85016945e-01  2.76838761e-06 
 4.76598290e-04  1.50000000e+00  7.51465080e-01  4.86958945e-01  2.76838761e-06 
 4.77598290e-04  1.50000000e+00  7.51402898e-01  4.88918279e-01  2.76838761e-06 
 4.78598290e-04  1.50000000e+00  7.51340660e-01  4.90894837e-01  2.76838761e-06 
 4.79598290e-04  1.50000000e+00  7.51278369e-01  4.92888500e-01  2.76838761e-06 
 4.80598290e-04  1.50000000e+00  7.51216028e-01  4.94899144e-01  2.76838761e-06 
 4.81598290e-04  1.50000000e+00  7.51153639e-01  4.96926636e-01  2.76838761e-06 
 4.82598290e-04  1.50000000e+00  7.51091204e-01  4.98970839e-01  2.76838761e-06 
 4.83598290e-04  1.50000000e+00  7.51028727e-01  5.01031608e-01  2.76838761e-06 
 4.84598290e-04  1.50000000e+00  7.50966208e-01  5.03108792e-01  2.76838761e-06 
 4.85598290e-04  1.50000000e+00  7.50903652e-01  5.05202235e-01  2.76838761e-06 
 4.86598290e-04  1.50000000e+00  7.50841060e-01  5.07311776e-01  2.76838761e-06 
 4.87598290e-04  1.50000000e+00  7.50778434e-01  5.09437246e-01  2.76838761e-06 
 4.88598290e-04  1.50000000e+00  7.50715778e-01  5.11578475e-01  2.76838761e-06 
 4.89598290e-04  1.50000000e+00  7.50653094e-01  5.13735284e-01  2.76838761e-06 
 4.90598290e-04  1.50000000e+00  7.50590383e-01  5.15907491e-01  2.76838761e-06 
 4.91598290e-04  1.50000000e+00  7.50527650e-01  5.18094911e-01  2.76838761e-06 
 4.92598290e-04  1.50000000e+00  7.50464896e-01  5.20297352e-01  2.76838761e-06 
 4.93598290e-04  1.50000000e+00  7.50402123e-01  5.22514619e-01  2.76838761e-06 
 4.94598290e-04  1.50000000e+00  7.50339334e-01  5.24746516e-01  2.76838761e-06 
 4.95598290e-04  1.50000000e+00  7.50276532e-01  5.26992838e-01  2.76838761e-06 
 4.96598290e-04  1.50000000e+00  7.50213719e-01  5.29253381e-01  2.76838761e-06 
 4.97598290e-04  1.50000000e+00  7.50150898e-01  5.31527935e-01  2.76838761e-06 
 4.98598290e-04  1.50000000e+00  7.50088071e-01  5.33816290e-01  2.76838761e-06 
 4.99304145e-04  1.50000000e+00  7.50043722e-01  5.35442786e-01  2.76838761e-06 
 5.00010000e-04  1.50000000e+00  7.49999372e-01  5.37073312e-01  2.76838761e-06 
 5.00011000e-04  1.35000000e+00  7.49999309e-01  5.37075684e-01 -1.39597391e-03 
 5.00013000e-04  1.05000000e+00  7.49999183e-01  5.37080427e-01  2.97816012e-04 
 5.00013780e-04  9.32929817e-01  7.49999134e-01  5.37082277e-01  8.38949987e-03 
 5.00014542e-04  8.18655334e-01  7.49999086e-01  5.37084082e-01  2.89143955e-02 
 5.00015303e-04  7.04577338e-01  7.49999038e-01  5.37085883e-01  6.97837814e-02 
 5.00016288e-04  5.56784556e-01  7.49998977e-01  5.37088216e-01  1.72910707e-01 
 5.00016917e-04  4.62435287e-01  7.49998937e-01  5.37089705e-01  2.80557071e-01 
